site_name,source,source_url,latitude,longitude,source_file,site_type
SITIO ARQUEOLÓGICO CHICLLAPATA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-12.252079,-75.091737,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHICMO,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.670563,-73.672140,sigda_archeological_sites.geojson,
Sitio Arqueológico Chicoto,osm,https://www.openstreetmap.org/node/6212192029,-12.160790,-76.242925,osm_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIHUITA 1042,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-14.346012,-74.909791,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIJLLANCO,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-12.984229,-75.505719,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIJURANE,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-14.709474,-70.147258,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHILCAL,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-10.673634,-77.786113,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHILCAPUQUIO,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-7.404264,-77.965664,sigda_archeological_sites.geojson,aqueduct
SITIO ARQUEOLÓGICO CHILCHOS,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-6.737508,-77.677018,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHILLI,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-9.495463,-78.254690,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHILLIN,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-7.697612,-78.455402,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIMPA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-15.596688,-71.841109,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHINCHAO 1,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-9.658373,-76.069152,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHINCHAO 2,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-9.659287,-76.068735,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHINCHEROS QASA 1,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.808955,-73.977929,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHINCHEROS QASA 2,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.811116,-73.980159,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHINCHILCOMA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-16.925600,-70.842132,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHINCHIMA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-12.864943,-74.472337,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHINCHUPAMPA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-9.797738,-75.991832,sigda_archeological_sites.geojson,pampa
SITIO ARQUEOLÓGICO CHINTIRLLAPATA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.942107,-73.754570,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIPCHIPAWASIN,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.914795,-74.329490,sigda_archeological_sites.geojson,structure
SITIO ARQUEOLÓGICO CHIPISPAYA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-17.498592,-70.192089,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIQTA 1,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.772905,-74.068235,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIQTA 2,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.771766,-74.068092,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIQTA 3,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.772001,-74.068248,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIQTA 4,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.771948,-74.068405,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIQTA 5,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.772001,-74.068072,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIQTA 6,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.771928,-74.067888,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIRIAQUI 3,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-16.668129,-70.639463,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIRIBAMBA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.000312,-75.612063,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIRISCO,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-15.776778,-73.344239,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIRTA B,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-5.817608,-77.837771,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHITARRA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-6.133377,-79.695528,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIUCHIPAMPA 1,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-14.798406,-74.758596,sigda_archeological_sites.geojson,pampa
SITIO ARQUEOLÓGICO CHIUCHIPAMPA 3,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-14.804603,-74.770391,sigda_archeological_sites.geojson,pampa
SITIO ARQUEOLÓGICO CHIURUCO,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-9.533039,-76.857732,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIUTIRE,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-16.349033,-69.436095,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIVANE,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-7.055816,-77.751085,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIVATUNI,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-17.348281,-70.121333,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIVOQAQA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-12.531085,-74.846421,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIWANQUCHA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.927722,-74.019292,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHIÑUÑA UT 04,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-6.069507,-78.530939,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHOCAS C,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-11.737077,-76.969385,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHOCCHONI,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-16.186953,-69.532692,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHOCCPE,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-12.640179,-74.135491,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHOCHOCONDA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-7.795533,-78.043197,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHOCOPAMPA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-9.309458,-76.685797,sigda_archeological_sites.geojson,pampa
SITIO ARQUEOLÓGICO CHOGYA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-10.245637,-76.413799,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHOJA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-17.485150,-70.027651,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHONCOY,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-11.518382,-76.677334,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHONTA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-9.854669,-76.407970,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHONTAJIRCA I,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-8.857152,-77.353081,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHONTAJIRCA II,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-8.853034,-77.346821,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHONTAYLLA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-12.545163,-74.828132,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHOPIJIRCA O CHOPI JIRCA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-9.317151,-77.571920,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHOPILOMA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-9.289334,-77.099156,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHOQLLOMARCA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-14.050384,-73.920877,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHOQLLOMARCA 2,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-14.048884,-73.920838,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHOQLLOMARCA QUCHA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-14.036752,-73.906977,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHOQUEJAWE YACARI,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-16.226762,-69.460228,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHOQUIA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-6.271754,-77.754726,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUCAQUE,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-8.044138,-77.432314,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUCCHAMARCA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-11.710434,-75.760684,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUCHAL 1,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-5.527432,-80.753506,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUCHAL 2,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-5.542640,-80.778590,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUCHAL 3,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-5.542460,-80.780026,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUCHAL 4,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-5.540730,-80.751975,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUCHKA PAMPA 1,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.969981,-73.993193,sigda_archeological_sites.geojson,pampa
SITIO ARQUEOLÓGICO CHUCHKA PAMPA 2,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.969652,-73.992500,sigda_archeological_sites.geojson,pampa
SITIO ARQUEOLÓGICO CHUCPUCRO,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-6.310405,-77.885771,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUCUPUQUIO,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.550348,-72.686248,sigda_archeological_sites.geojson,aqueduct
SITIO ARQUEOLÓGICO CHUCURPUS,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.819975,-75.252872,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUICHILLA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.734584,-73.507646,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUJULAQUE 1,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-16.412626,-70.782012,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUKUPAYA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.736391,-73.534497,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULCA CHICO 1,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-14.054728,-75.423763,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULI 1A,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-17.085908,-71.891076,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULI 1B,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-17.083553,-71.906691,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULI 2,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-17.081180,-71.909095,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULI 3,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-17.080366,-71.910444,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULI 4,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-17.081897,-71.912589,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULI 5 A,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-17.077403,-71.911186,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULI 5B,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-17.078036,-71.909825,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULI 6A,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-17.077544,-71.913920,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULI 6B,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-17.077455,-71.914501,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULI 6C,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-17.078877,-71.914176,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULI 7,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-17.074937,-71.915654,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULI 8,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-17.077257,-71.919474,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULITE,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-8.087619,-78.135971,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULITE 1,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-8.025808,-78.165203,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULITE 2,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-8.025089,-78.165670,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULLIN,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-9.347269,-77.186328,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULLIN II,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-9.348464,-77.183059,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHULLPA PUCAHUASI,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-14.657478,-70.488411,sigda_archeological_sites.geojson,chullpa
SITIO ARQUEOLÓGICO CHULLPA YURAQ AYA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-15.444093,-70.426370,sigda_archeological_sites.geojson,chullpa
SITIO ARQUEOLÓGICO CHULLPAS DE AYACUNCA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-14.705083,-70.484591,sigda_archeological_sites.geojson,chullpa
SITIO ARQUEOLÓGICO CHULLPAS DE CHIRIGUANO,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-17.765634,-69.930717,sigda_archeological_sites.geojson,chullpa
SITIO ARQUEOLÓGICO CHULLPAS DE PITACANI,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-15.419917,-71.462223,sigda_archeological_sites.geojson,chullpa
SITIO ARQUEOLÓGICO CHULLPAS DE PUCAMAYO,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-12.170103,-76.179670,sigda_archeological_sites.geojson,chullpa
SITIO ARQUEOLÓGICO CHULLPAS DE TIQATIQA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-14.749423,-70.236327,sigda_archeological_sites.geojson,chullpa
SITIO ARQUEOLÓGICO CHULLPAS SANTA MARIA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-14.544938,-70.299745,sigda_archeological_sites.geojson,chullpa
SITIO ARQUEOLÓGICO CHULUCANITAS,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-5.063758,-79.601752,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUMBILLA URQU,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.981598,-73.935956,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUMBIMARCA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-15.071453,-73.743747,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUMIPATA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-9.830541,-76.792899,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUMPITAYOQ,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.726672,-75.428337,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUMPON,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-7.715344,-79.326205,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUNA ALTA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-8.061211,-78.202569,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUNA BAJA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-8.058967,-78.204850,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUNGARRAN,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-7.384093,-78.887638,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUNKALLAJIRCA I,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-9.264407,-77.167707,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUNKALLAJIRCA II,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-9.262041,-77.170422,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUNQUIPUCRO,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.848140,-72.594838,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUNTARCAY,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-13.525169,-72.689632,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUNUMASANA,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-12.150275,-75.292595,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUNUPUN,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-8.567122,-77.177052,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUPACOTO,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-8.868094,-77.889110,sigda_archeological_sites.geojson,
SITIO ARQUEOLÓGICO CHUPACOTO,sigda,https://sigda.cultura.gob.pe/sigda/rest/services/v_3/maps_declarados/MapServer/0,-8.868556,-77.888878,sigda_archeological_sites.geojson,
